,rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,gender,salary,tax_rate
2874,rec-2453-org,,matthews,12.0,,cooee,toowoomba,3091,qld,19330103.0,2305211,None,39891,0.19
2875,rec-1374-org,felicity,webb,20.0,summerville crescent,wandendi,bittern,4059,nsw,19581227.0,4437929,female,45223,0.19
2876,rec-3672-org,benjamin,hobson,17.0,rickard place,locn 6589,highton,4301,sa,19640105.0,1216255,male,40546,0.19
2877,rec-1252-org,,steinert,9.0,dyett circuit,,hahndorf,3220,nsw,19860209.0,5411723,None,40473,0.19
2878,rec-2978-org,lucy,bellon,6.0,gouger street,st francis vlge,beaumaris,2340,vic,19850818.0,5308583,female,53958,0.19
2879,rec-1568-org,sarah,anderson-haig,69.0,browne place,rsde 302,acacia ridge,5068,qld,19741111.0,4554204,female,45714,0.19
2880,rec-3614-org,sarah,clarke,41.0,coxen street,kincumber nautical vlge,campsie,2027,qld,19201227.0,8597438,female,44591,0.19
2881,rec-2336-org,thomas,fitzpatrick,100.0,mudie place,executive arcade,creswick,4610,vic,19420522.0,7235218,male,7128,0.0
2882,rec-3342-org,timothy,ferris,180.0,homburg street,,surry hills,3046,nsw,19591215.0,5910463,male,39869,0.19
2883,rec-1336-dup-2,tiana,daronco,,strehlow place,canberra centre,wahroonag,3249,vic,19440526.0,2860568,female,34564,0.19
2884,rec-2354-org,lucas,goldsworthy,53.0,narrabundah lane,navan park,mitcham,6043,nsw,19020610.0,6458434,male,40696,0.19
2885,rec-2622-org,harrison,rafanelli,9.0,lincoln close,parish lorne,leppington,4220,nsw,19210628.0,5064212,male,40618,0.19
2886,rec-3349-org,channing,girdler,34.0,waterhouse street,paling south,carnegie,2232,wa,19901026.0,7806132,male,21499,0.19
2887,rec-1221-org,georgia,orr-young,167.0,haystack crescent,sutherwood north,burwood,2036,tas,19060621.0,6009450,female,45009,0.19
2888,rec-896-org,crystal,taute,30.0,phillip avenue,killarney,nunawading,4807,vic,19760130.0,4917380,female,9504,0.0
2889,rec-222-org,jacob,wilkins,32.0,waller crescent,immanuel garden,para hills,2536,nsw,19831203.0,6207647,male,39619,0.19
2890,rec-3416-org,nikita,dinh,15.0,lutwyche street,palm lake resort,glen innes,4567,sa,19230518.0,1446845,male,40678,0.19
2891,rec-3312-org,sebastian,kolton,21.0,st john crescent,tantallon,camperdown,6530,wa,19550108.0,4089886,male,67580,0.19
2892,rec-2581-org,matthew,wasteneys,4.0,croton street,,tharwa,2303,vic,19361207.0,7262460,male,59811,0.19
2893,rec-3890-dup-0,hannah,green,9.0,lumeah street,bowen park,,4744,nsw,19241228.0,7692145,female,44727,0.19
2894,rec-2374-org,erin,matthews,15.0,gundara street,carrington retrmnt vlge,blacktown,2449,sa,19191025.0,5979293,female,45031,0.19
2895,rec-2936-org,kyle,schuster,61.0,jemalong street,geebung,heckenberg,4568,vic,19121027.0,5476651,female,31122,0.19
2896,rec-3579-org,joshua,mccarthy,11.0,mcrae place,pindara medical centre,budgewoi,5022,nsw,19231016.0,6674288,male,39788,0.19
2897,rec-3043-org,samuel,nguyen,8.0,musgrave street,glendower,brookfield,2017,nsw,19180725.0,2433372,male,39939,0.19
2898,rec-3623-org,olivia,lovelock,65.0,bungaree crescent,raworth cottage medical practice,calista,2440,qld,19110704.0,2609472,female,46728,0.19
2899,rec-3934-org,brielle,campbell,21.0,perrin circuit,villa 5,palgarup mill,2615,nsw,19140923.0,3949141,female,45072,0.19
2900,rec-4-org,lilian,golder,56.0,carnegie crescent,airdrie,malabar,2075,qld,19840205.0,2549764,female,46038,0.19
2901,rec-1596-org,james,noble,2236.0,emerton street,kingway tourist park,tennyson,3181,vic,19841005.0,1647087,male,14237,0.0
2902,rec-807-org,leo,heyer,3.0,slessor crescent,mt forrest,ormeau,2234,vic,19200228.0,4301865,male,46415,0.19
2903,rec-1970-org,alexander,coulls,106.0,kerr place,palazz,bonnells bay,4012,qld,19661229.0,3210228,male,41668,0.19
2904,rec-3025-org,lucy,mccarthy,102.0,cullen street,flowerpot,wombat,3121,vic,19560508.0,1134992,female,64606,0.19
2905,rec-587-org,olivia,green,5.0,patey street,south seas (cnr cook s street,moree,4613,vic,19450201.0,7099248,female,21394,0.19
2906,rec-2683-org,jonah,agius,33.0,ennor crescent,sect 1488,rose bay,3806,nsw,19700819.0,1694273,male,40047,0.19
2907,rec-2617-org,lachlan-john,agius,150.0,mckay garden,the gorge portion,berala,5605,qld,19041204.0,3699985,female,46172,0.19
2908,rec-2559-org,lucy,campbell,17.0,dowling street,,bunbury,4007,nsw,19550609.0,6649920,female,45657,0.19
2909,rec-3389-org,brooke,horsley,75.0,henning place,deridgeree,kareela,6064,nsw,19320209.0,4772357,female,45009,0.19
2910,rec-3732-org,kelsey,cachia,620.0,hayter place,,petersham,2220,nsw,19340625.0,6646429,female,45135,0.19
2911,rec-552-dup-0,brianna,goode,15.0,hardma n street,fairholme,rosebud,2774,qld,19980129.0,8471487,female,45118,0.19
2912,rec-3027-org,grayson,marshman,82.0,risdon place,villa 2,redbank plains,6164,qld,19620201.0,7981234,male,42237,0.19
2913,rec-2834-org,abby,beattie,12.0,lucy gullett circuit,kooraegulla,cherrybrook,2540,qld,19340908.0,6048100,female,46935,0.19
2914,rec-3839-org,luke,tiller,180.0,mackellar crescent,villa 3,merrimac,2170,nsw,19301201.0,5873004,male,39565,0.19
2915,rec-3779-dup-2,lillianna,white,245.0,duncan street,clear reek,queencsliff,2763,sa,19620609.0,1010993,male,39982,0.19
2916,rec-354-org,finn,lodge,39.0,,eventide homes,keiraville,5162,vic,19760603.0,8523267,male,40643,0.19
2917,rec-3347-org,kylee,colpo,10.0,beetaloo street,padicam,acacia ridge,6054,vic,19171222.0,4905729,female,4655,0.0
2918,rec-1081-org,tayah,george,8.0,chippindall circuit,jacana park,leeton,4701,nsw,19150524.0,2922253,female,45619,0.19
2919,rec-3134-org,beau,tenbensel,19.0,verbrugghen street,glendas,mackay north,2325,wa,19500719.0,8991756,male,17709,0.0
2920,rec-1827-org,kristen,clarke,8.0,rubbo crescent,mt pleasant,lamington,4121,nsw,19661008.0,4370375,female,44929,0.19
2921,rec-170-org,matthew,white,2.0,oldham court,cherry haven,wonthella,2261,nsw,19210429.0,5747900,male,40347,0.19
2922,rec-3417-dup-0,talia,crossell,,borrowdale street,greenslopes,gundagai,5540,qld,19121227.0,7190843,female,45015,0.19
2923,rec-1633-org,dylan,george,88.0,hawker street,mater professional centre,maitland,7248,qld,19060507.0,1278171,male,42182,0.19
2924,rec-1393-org,blake,laing,121.0,downward place,ponderosa,thirroul,2646,nsw,19121205.0,6266730,male,40370,0.19
2925,rec-1552-org,stephanie,eglinton,12.0,moore street,evergreen,malvern,2032,nsw,19570604.0,3505616,female,45244,0.19
2926,rec-989-org,phoenix,gazzola,5.0,oxley street,oora park,canterbury,2753,vic,19930424.0,3531895,male,168719,0.37
2927,rec-97-org,jasmine,white,178.0,edmondson street,pinewood,brighton,2108,wa,19790726.0,1336317,female,38782,0.19
2928,rec-517-dup-3,joanna,matthews,26.0,yampi plvace,villa 3,currimundi,2098,nsw,19920917.0,3063954,female,45226,0.19
2929,rec-2267-org,holly,ryan,162.0,hilder street,vlla 18 pacific bay resort,manly vale,3105,nsw,19420812.0,3921086,female,45495,0.19
2930,rec-60-org,hannah,huddy,27.0,attunga street,bellevue gardens rv,coconut grove,2611,nt,19600905.0,3538440,female,44552,0.19
2931,rec-2715-org,taylah,mcmullen,8.0,ainslie avenue,sec 64,cable beach,2190,vic,19710107.0,1426301,male,121928,0.37
2932,rec-1266-org,,simmonds,27.0,astrolabe street,the rocks,blair athol,2212,nsw,19930714.0,6152284,None,39893,0.19
2933,rec-2579-org,isabelle,tiller,10.0,muir close,,ballina,3103,qld,19500211.0,8282026,female,47220,0.19
2934,rec-2617-dup-0,lachlan-john,agius,246.0,mckaygarden,,berala,5605,qld,19041204.0,3699985,female,45833,0.19
2935,rec-2909-org,portia,shepherd,13.0,phelp court,,mount pleasant,3000,nsw,19820728.0,6058882,female,45202,0.19
2936,rec-1499-org,reganne,blake,6.0,watson street,border park,yagoona,4883,wa,19040618.0,7108154,male,19199,0.19
2937,rec-3404-dup-0,weaver,emiily,31.0,clamp place,vill a 2,newborough,3184,vic,19460811.0,4658122,male,33660,0.19
2938,rec-349-org,holly,rosendale,1.0,clode crescent,village on the green,como,3154,tas,19761122.0,2521424,female,47797,0.19
2939,rec-20-org,dayna,dudley,14.0,spowers circuit,2/98-latchford barracks,vermont,3631,wa,19620305.0,7539566,female,59082,0.19
2940,rec-2174-org,jasmine,simmonds,28.0,maribyrnong avenue,stockwell hotel,coledale,5290,vic,19630317.0,4332039,female,22706,0.19
2941,rec-173-org,catherine,dixon,20.0,forbes street,the lodge,currans hill,3216,,19520915.0,3196318,female,47981,0.19
2942,rec-721-dup-0,daniel,shepherd,15.0,forbes street,bishopsc reek,,2061,vic,19860611.0,7103479,male,48923,0.19
2943,rec-1366-org,georgia,suzor,21.0,prisk place,valley fair,bayswater,4116,wa,19250113.0,9764983,female,19966,0.19
2944,rec-1973-org,harry,robson,,knox street,mount patrick,port douglas,4161,vic,19690305.0,5480727,male,5639,0.0
2945,rec-195-org,hannah,rustam,29.0,eagle circuit,,kempsey,3802,nsw,19160323.0,5457962,female,45648,0.19
2946,rec-44-dup-0,jacob,allchin,20.0,sternberg crescent,ballian,glengowrie,2650,nt,19480614.0,4453111,male,41588,0.19
2947,rec-2512-org,robbie,miels,14.0,bennett street,belgrade park,narrandera,2448,nsw,19850130.0,4115290,male,40007,0.19
2948,rec-3885-org,joel,franklin-browne,30.0,jondol place,eureka,tara,3186,sa,19970823.0,9625825,male,39971,0.19
2949,rec-2775-org,chloe,cruicksank,10.0,oliver street,westport,parkdale,4557,qld,19571110.0,6430623,female,44999,0.19
2950,rec-1170-org,pace,bishop,38.0,tantangara street,,jesmond,2110,nsw,19160818.0,9643179,male,40025,0.19
2951,rec-2209-org,brianna,clarke,738.0,levine street,three rivers tourist park,bray park,2322,wa,19431224.0,7977087,female,73727,0.19
2952,rec-3511-org,brianna,mason,43.0,bullala court,eagle view,cabramatta,6530,sa,19570823.0,8834969,female,44658,0.19
2953,rec-626-org,brooke,dixon,27.0,scarborough street,umina park,woy woy,2602,qld,19980907.0,2574357,female,42633,0.19
2954,rec-730-org,benjamin,,83.0,herman close,,albury,2517,sa,19241128.0,4053081,male,39721,0.19
2955,rec-482-dup-0,fusco,lachlan,6.0,yakilli park,dampier tcrescent,kangaroo flat,5008,sa,19150326.0,6398868,male,40412,0.19
2956,rec-534-dup-1,lachlan,wheatley,30.0,goodwin street,rosettax village,mount gravatt,4218,sa,19620865.0,8894816,male,40055,0.19
2957,rec-2632-org,nicholas,white,52.0,newman morris circuit,kressville lodge,whyalla,4109,sa,19221022.0,8390633,male,40121,0.19
2958,rec-885-org,zachariah,rhyne,14.0,archibald street,windorah,picnic point,2170,vic,19260403.0,1765475,male,1608,0.0
2959,rec-3386-org,ned,oats,2.0,clive steele avenue,aminya vlge,smithfield,6056,nsw,19700916.0,6084496,male,40420,0.19
2960,rec-1310-org,jamie,ryan,46.0,myall street,old post office,logan reserve,4157,nsw,19171016.0,9995882,female,44715,0.19
2961,rec-3561-dup-0,thomas,dent,60.0,bega fkats,wilkins street,penola,2483,nsw,19460829.0,8530789,male,39504,0.19
2962,rec-2846-dup-1,cameron,dunstone,62.0,beaurepaire crescent,ewinga,burwood east,3690,nsw,19040718.0,3406398,male,39488,0.19
2963,rec-521-org,seamus,white,49.0,eddy crescent,acacia house,moorooka,2029,vic,19760529.0,6510939,male,29464,0.19
2964,rec-2824-org,,berry,42.0,boolee street,mater professional centre,brogo,4170,vic,19001201.0,6727174,None,62684,0.19
2965,rec-2251-org,abbey,ebdell,22.0,curnow place,fig trees,elsternwick,3483,wa,19950616.0,3305156,female,18665,0.19
2966,rec-2171-org,jordan,leslie,24.0,bellchambers crescent,st francis vlge,belmont,2335,sa,19940217.0,2169575,male,40498,0.19
2967,rec-1900-dup-2,kieran,everett,,eddy crescent,legacy vlge,noble park,676,wa,,3831644,male,25315,0.19
2968,rec-3151-org,samuel,green,48.0,tumbleton place,woodsong,loganholme,3166,qld,19650226.0,2082459,male,40688,0.19
2969,rec-1675-org,kale,warnock,95.0,flora place,,belmont,5052,nsw,19010624.0,8787123,male,40421,0.19
2970,rec-447-dup-0,dominic,hislop,17.0,raffa estate,braine street,dably,5290,aw,19911026.0,1065977,male,39481,0.19
2971,rec-892-dup-0,imogen,muehlberg,17.0,reuther street,blueh ills,parramatta,3300,qld,19300518.0,6631613,female,45767,0.19
2972,rec-413-dup-2,sana,morrison,7.0,baracchi cprescent,buskett homestead,casino,2156,vic,19600409.0,4877811,female,43721,0.19
2973,rec-2722-org,taylor,carmody,29.0,draper crescent,summer hill,mill park,3154,nsw,19120820.0,1724081,male,39624,0.19
2974,rec-1531-org,imogen,bugera,7.0,giblin street,gillin park,longreach,4510,qld,19990321.0,2918146,female,42636,0.19
2975,rec-2809-org,brody,georgiadis,85.0,fitchett street,palazz,bongaree,5351,nsw,19140523.0,3313838,male,39561,0.19
2976,rec-2195-org,jack,bruinewoud,27.0,eaglemont retreat,glenburnie lodge,menindee,4350,vic,19110322.0,7968992,male,12999,0.0
2977,rec-1685-org,matthew,mcahon,4.0,grant crescent,morrison park,ringwood,4505,vic,19640204.0,2357488,male,-644,0.0
2978,rec-3474-org,kynan,coleman,10.0,bimberi crescent,alexandra racecourse,lalor,2430,vic,19691225.0,5475048,male,30405,0.19
2979,rec-389-org,jack,seddon,6.0,gaylard place,brentwood vlge,cleveland,3204,nsw,19501226.0,8040223,male,40196,0.19
2980,rec-76-dup-1,benjamin,creten,,dandenong court,rosettauvillage,orange,6157,nsw,19390616.0,1258716,male,40399,0.19
2981,rec-492-dup-0,tara,newport,4.0,halfrey circuit,earl haven,frank ston,2220,qld,19680414.0,2879086,female,48433,0.19
2982,rec-238-org,emiily,siviour,26.0,phillip avenue,australia fair medical west centre,carina heights,5091,nsw,19720527.0,7196610,male,39995,0.19
2983,rec-3290-org,zachary,richmond,14.0,marou place,hillside farm,port lincoln,820,qld,19350927.0,7796486,male,40739,0.19
2984,rec-818-org,natalia,ryan,40.0,banfield street,rowethorpe,broadmeadows,2116,wa,19960420.0,9466043,female,32878,0.19
2985,rec-3466-org,catherine,innis,74.0,lalor street,jetty village,cumnock,3073,nsw,19201201.0,5145983,female,44859,0.19
2986,rec-3080-org,jett,kriaris,,tindall place,medical centre,lavender bay,2257,wa,19240927.0,6179729,male,6610,0.0
2987,rec-3387-org,kyle,dichiera,739.0,grono place,weeroona,tweed heads south,3218,qld,19720111.0,2154773,female,44847,0.19
2988,rec-101-org,courtney,campain,7.0,muresk street,border park,geelong east,2031,vic,19601220.0,3854639,female,13833,0.0
2989,rec-447-dup-3,dominci,hislop,17.0,braine street,,dalby,5290,wa,19911026.0,1065977,female,182257,0.45
2990,rec-1136-org,kira,lambrinos,21.0,beaumaris street,st francis village,mitcham,3223,nsw,19040627.0,3862119,female,45371,0.19
2991,rec-130-org,erin,mitchell-collins,71.0,curlewis crescent,lake kennedy street,sharon,4301,qld,19540530.0,4088713,female,45691,0.19
2992,rec-695-org,oscar,wilkey,9.0,venables place,cranbrook,naracoorte,2871,nsw,19680526.0,5216784,male,40152,0.19
2993,rec-2667-dup-1,lee,nortonb-aker,55.0,grimshaw street,tewantin plaza,campsie,4650,sa,19420718.0,3972176,male,39729,0.19
2994,rec-1013-org,archie,george,10.0,mcclure street,marylebone,junortoun,2166,sa,19010101.0,9493364,male,40775,0.19
2995,rec-2070-org,shae,browne,29.0,deamer crescent,riverview terraces,frankston,3105,vic,19280429.0,6660713,female,88770,0.37
2996,rec-891-dup-1,madelnie,,7.0,dixon drive,jestarlei,,2280,wa,19761231.0,9595082,female,6957,0.0
2997,rec-3841-org,james,kristoff,18.0,zox circuit,albeni station,labrador,5573,nsw,19880902.0,1382074,male,40271,0.19
2998,rec-218-dup-1,abbey,morirson,315.0,rosebery street,heritage mranor est,port macquarie,5075,vic,19880610.0,1896150,female,37031,0.19
2999,rec-213-org,nicholas,dudley,36.0,renwick street,lynden grv,melton south,3076,vic,19340905.0,8977839,male,50427,0.19
3000,rec-3888-org,hannah,manson,17.0,battersby circuit,westbury,mosman,5082,nt,19450818.0,4650037,female,45709,0.19
3001,rec-3899-org,joshua,walls,9.0,wettenhall circuit,hopefield,spring hill,5034,nsw,19771001.0,5246005,male,40613,0.19
3002,rec-588-dup-2,henry,agius,23.0,hindmars hdrive,,toowoonba,2280,vic,19840529.0,6445755,male,43067,0.19
3003,rec-3542-dup-0,kirra,gaskin,15.0,,jodayne,auburn,4043,vic,19901111.0,6678130,male,44271,0.19
3004,rec-3534-org,luke,georgiadis,55.0,pasmore close,little forest,dalby,2147,vic,19590710.0,4025743,male,60392,0.19
3005,rec-3504-org,ethan,coleman,14.0,evelyn owen crescent,acton road,annandale,2449,nt,19170126.0,6001430,male,39756,0.19
3006,rec-1339-org,kylee,haggett,22.0,tipiloura street,manning village,ballarat,3461,wa,19321019.0,2359636,female,33313,0.19
3007,rec-1133-org,phoebe,webb,43.0,mcilwraith close,wealdstone,doubleview,2640,sa,19710709.0,9440223,female,45636,0.19
3008,rec-1850-org,zachary,quinton,64.0,owen dixon drive,anzac house (cnr archer s street,auburn,7315,vic,19470817.0,1609279,male,12515,0.0
3009,rec-1645-org,kyle,maclaine,37.0,fihelly street,,williamstown,4223,sa,19301007.0,4564653,female,45393,0.19
3010,rec-3393-org,harry,boyle,142.0,jardine street,henry kendall bayside,canterbury,3054,qld,19140702.0,3918781,male,42777,0.19
3011,rec-1306-org,emiily,grosvenor,58.0,hadleigh circuit,anglevale,daradgee,3130,nsw,19440317.0,6430853,female,45142,0.19
3012,rec-3395-org,luke,,6.0,macrossan crescent,kooltuo,mooroolbark,7307,vic,19621028.0,5806498,male,23248,0.19
3013,rec-2742-org,danielle,clarke,45.0,erldunda circuit,avenel,mona vale,4815,sa,19460817.0,1807971,female,44920,0.19
3014,rec-849-org,mia,eke,175.0,fitchett street,minnavale,monduran,2021,nsw,19400109.0,8507820,female,45690,0.19
3015,rec-2795-org,jye,sydorenko,5.0,southern cross drive,glenachcrawne,wallsend,2280,wa,19270413.0,7171399,male,41803,0.19
3016,rec-3487-org,ella,mason,54.0,coxen street,,coconut grove,7325,vic,19741129.0,8612352,female,18468,0.19
3017,rec-2221-org,kane,paine,109.0,mt warning crescent,wandary hill,daw park,2022,qld,19301227.0,2246239,male,39917,0.19
3018,rec-3063-org,stella,spratt,21.0,revell close,lytton,dianella,3357,nsw,19470109.0,3519818,female,45059,0.19
3019,rec-3996-org,tahnee,campbell,150.0,chillagoe street,,bethania,2785,qld,19171003.0,6587343,female,48310,0.19
3020,rec-3700-org,mitchell,satterley,15.0,faunce crescent,eden park,cecil plains,2131,nsw,19420624.0,8285291,male,40101,0.19
3021,rec-2040-org,kayla,fendy,14.0,nemarang crescent,telopea park,paddington,4109,vic,19470126.0,6141847,female,138457,0.37
3022,rec-120-dup-0,,moody,177.0,lampard circuit,phyliss stewart house,dookie,5045,vic,,6658819,None,51690,0.19
3023,rec-1032-org,kiria,green,8.0,tallon place,craigston l1bg,kondinin,2045,wa,19390924.0,3477374,male,53893,0.19
3024,rec-1640-org,benjamin,howie,2.0,fitzsimmons street,willandra,andergrove,3182,vic,19970912.0,1279138,male,22417,0.19
3025,rec-960-org,paris,sonnack,42.0,clode crescent,knackery rhs,ballarat,3130,vic,19220619.0,2096926,male,1893,0.0
3026,rec-1075-org,cambell,clarke,26.0,warrego circuit,clanoc cottage,macquarie plains,2046,vic,19570506.0,3865988,female,217276,0.45
3027,rec-935-org,harry,byrt,2.0,brereton street,virginia estate,south grafton,3006,nsw,19970708.0,6112200,male,40215,0.19
3028,rec-2470-org,matilda,longman,4.0,lucy gullett circuit,,moree,2605,qld,19150612.0,4658307,female,47326,0.19
3029,rec-3305-org,arabella,basyaruddin,76.0,beddome place,cascade condo,bargara,6056,wa,19051108.0,7520209,female,95305,0.37
3030,rec-3880-org,barnaby,du,22.0,mcconnel crescent,padgee,bundaberg,5211,nsw,19200622.0,7692441,male,39906,0.19
3031,rec-2565-dup-1,,leszczynski,55.0,hyndes crescent,killarney,st kilda east,7010,nsw,19951021.0,3600921,None,39776,0.19
3032,rec-153-org,tyler,hursey,17.0,marr street,kilnacrott,salisbury heights,3175,qld,19050606.0,3988955,male,43160,0.19
3033,rec-555-org,kade,laing,31.0,robin place,pia place,strathalbyn,3207,qld,19120703.0,5571766,male,39754,0.19
3034,rec-2853-dup-2,ella,al lik,31.0,darbys treet,riverland village,st luvia,2212,wa,19241203.0,6838082,female,63200,0.19
3035,rec-982-org,jazz,,5.0,tantangara street,,ringwood,2099,wa,19920829.0,2782706,female,14577,0.0
3036,rec-150-org,nathan,hand,28.0,hindmarsh drive,rsl park,castlemaine,2071,sa,19411217.0,1683498,male,40239,0.19
3037,rec-786-org,,coenen,67.0,florey drive,lamington national,palmerston,3677,qld,19440508.0,2701012,None,37882,0.19
3038,rec-117-org,talissa,irudayaraj,85.0,alawa street,mundine 30 km,magill,4019,qld,19510315.0,1178388,female,47011,0.19
3039,rec-3628-org,riley,mainsbridge,7.0,brunswick circuit,glenresa,scarborough,3564,vic,19890422.0,1036760,male,92399,0.37
